CHRISTLEIN_NB;ICDAR_CLAMM;OrigFileName;Script_type_ICDAR2017;DATE_ICDAR;FILENAME;SCRIPT_TYPE1;SCRIPT_TYPE10;SCRIPT_TYPE11;SCRIPT_TYPE12;SCRIPT_TYPE2;SCRIPT_TYPE3;SCRIPT_TYPE4;SCRIPT_TYPE5;SCRIPT_TYPE6;SCRIPT_TYPE7;SCRIPT_TYPE8;SCRIPT_TYPE9
1081;Task_1_3;IRHT_P_008618.tif;7_Praegothica;4;IRHT_P_008618;0.0201629534074;0.00312197714364;0.16276112651;0.000189631973492;0.00651333274659;0.0029375318636;0.019769945669;0.0789232563559;0.0357280917566;0.627868154127;0.0325439666452;0.00948003180098
1082;Task_1_3;M601415401_MS0456_0024.tif;5_Humanistic_Cursive;14;M601415401_MS0456_0024;0.0149529233894;0.0121320189561;0.0498933891866;0.00362246729117;0.0214931604812;0.00371228661673;0.00607662112492;0.849082029511;0.00751487077308;0.00321210521534;0.0207054248075;0.00760270264675
1083;Task_1_3;IRHT_P_007714.tif;1_Caroline;1;IRHT_P_007714;0.52194627723;0.0177076341725;0.00535894228202;0.0943327466756;0.0500980119486;0.0649594715805;0.123210590884;0.00128694103524;0.00135816323817;0.0747185978204;0.0286970386921;0.0163255844414
1084;Task_1_3;IRHT_P_008883.tif;6_Hybrida;10;IRHT_P_008883;0.0022326447986;0.0001192334597;0.190884361524;0.000595936115106;0.00356840687842;0.109561054676;0.0192551044619;0.184398425033;0.00514774831676;0.0175004931572;0.429420254377;0.0373163372022
1085;Task_1_3;IRHT_P_005735.tif;1_Caroline;2;IRHT_P_005735;0.733665353637;0.00110398625001;0.0893258505432;0.00139822251856;0.000562250844434;0.000627758638547;0.000125812988802;0.00397642937803;0.129525177318;0.000479265824234;0.0180916606406;0.021118231419
1086;Task_1_3;IRHT_P_007157.tif;10_Textualis_meridionalis;7;IRHT_P_007157;0.0116409204921;0.68042665518;0.0314348074764;8.55975378477e-05;0.112130775195;0.00646683086593;0.110489365931;0.00945126383851;0.0054231017517;0.0010749916332;0.0254853818459;0.00589030825218
1087;Task_1_3;IRHT_P_009312.tif;11_Textualis;7;IRHT_P_009312;0.0153008731604;0.139580767346;0.738883002812;0.0143360913574;0.0255797055733;0.000410812778717;0.000211682333652;0.016774211234;0.00184450071348;0.00154142383457;0.0436067102988;0.00193021855767
1088;Task_1_3;btv1b9059074s_f5_1.tif;8_Semihybrida;11;btv1b9059074s_f5_1;0.00491967599537;0.00706057259673;0.00106844316864;0.000640930739293;0.376197265489;0.0294488389745;0.00231023550425;0.0122155831865;0.00653596512245;0.0158682472902;0.497991960247;0.0457422816859
1089;Task_1_3;btv1b9072534c_f53.tif;10_Textualis_meridionalis;7;btv1b9072534c_f53;0.00273152929708;0.751595438388;0.0563408061319;0.00209193037978;0.0119525048014;0.00010243434695;0.0738619619209;0.000466374076921;0.0183127018281;0.000184831311627;0.0191266818638;0.0632328056537
1090;Task_1_3;IRHT_P_007926.tif;7_Praegothica;3;IRHT_P_007926;0.000557404870793;0.00217939751409;0.00654920210911;0.000980274600098;0.00893295499758;0.0212994540262;2.3353091886e-05;0.256581120177;0.00190041143783;0.650051390214;0.043126391225;0.0078186457362
1091;Task_1_3;IRHT_P_004782.tif;6_Hybrida;9;IRHT_P_004782;0.00270858582365;0.000768779423399;0.0375310100463;8.03792484446e-05;0.150407946901;0.0174555003168;0.00028494222633;0.026427815038;0.499901455219;0.00577855750871;0.252752616632;0.00590241161621
1092;Task_1_3;IRHT_P_007150.tif;2_Cursiva;7;IRHT_P_007150;0.00100693811343;0.0278116761972;0.0052845719442;0.00382299409374;0.671665243408;0.0179442899082;0.00343327373528;0.189738310986;0.000502366210122;0.0231297569369;0.0514135895078;0.00424698895929
1093;Task_1_3;btv1b9059074s_f38.tif;8_Semihybrida;11;btv1b9059074s_f38;0.000378943549476;0.000416722069669;0.000618996562467;0.00501505896822;0.299001070131;0.0013317108192;0.168318966933;0.000734748566607;0.00418288339316;0.00739481586132;0.415202435725;0.0974036474212
1094;Task_1_3;IRHT_P_003534.tif;7_Praegothica;3;IRHT_P_003534;0.00567701098226;0.089342055479;0.00255532020951;0.00576060813061;0.0315441637315;0.00147045935552;0.00330156767321;0.0471950067697;0.00681534834668;0.760329734753;0.0317435751152;0.0142651494536
1095;Task_1_3;M601415401_MS0455_0009.tif;4_Humanistic;12;M601415401_MS0455_0009;0.0595078317893;0.0380210711868;0.242674870741;0.258611245147;0.252658924819;0.00183810037623;0.014468743185;0.102520003839;0.0128303988797;0.000942150782385;0.00141503766717;0.0145116215875
1096;Task_1_3;IRHT_P_006034.tif;1_Caroline;2;IRHT_P_006034;0.318072658257;0.000876715657363;0.0461718639696;0.000451666465722;0.127710982206;0.230299456657;0.000625438477133;0.00575145008545;0.0404504411712;0.163163221339;0.0172844403232;0.0491416653924
1097;Task_1_3;IRHT_P_007249.tif;6_Hybrida;10;IRHT_P_007249;0.00057219187469;0.0065877284201;0.131275754431;0.00011815333734;0.00213524977091;0.010019942431;0.00290240710127;0.101769870785;0.329301228446;0.0021958516921;0.232158641554;0.180962980157
1098;Task_1_3;IRHT_P_008783.tif;3_Half_Uncial;1;IRHT_P_008783;0.0678209331457;0.0209773000677;0.0199244026151;0.0143864339683;0.00307432707301;0.624376200202;6.27650590067e-05;0.176701827652;0.000912681139464;0.000824601656917;0.0637322281534;0.00720629926712
1099;Task_1_3;IRHT_P_003674.tif;2_Cursiva;10;IRHT_P_003674;0.000529978956691;0.03272085536;0.002287710555;0.0021632027734;0.333423365412;0.000460775574718;0.00219964725154;0.000231176626602;0.213447230781;0.000434213667705;0.406916580208;0.00518526283349
1100;Task_1_3;IRHT_P_008092.tif;11_Textualis;7;IRHT_P_008092;0.0653113543072;0.152280108022;0.549198654203;0.00360068620224;0.192263699159;0.00104355232945;0.00715055117252;0.00148718744796;0.0021330148392;0.00580325260676;0.00341440658577;0.0163135331246
1101;Task_1_3;IRHT_P_007071.tif;9_Semitextualis;11;IRHT_P_007071;0.0875810842251;0.00731784898152;0.117196638636;0.000123687908695;0.119112435669;0.0499138128355;0.044440549958;0.00171865850003;0.148107565848;0.00571865174794;0.244168020139;0.174601045551
1102;Task_1_3;IRHT_P_008736.tif;3_Half_Uncial;1;IRHT_P_008736;0.233826884101;0.0120132518475;0.00569685805742;0.0996946351931;0.0857423754513;0.441113511401;0.0144273706422;0.00019400797441;0.00209835299763;0.000958428331723;0.00935199895884;0.0948823250441
1103;Task_1_3;IRHT_P_005139.tif;11_Textualis;6;IRHT_P_005139;0.00167413419984;0.0178087275055;0.663831541345;0.000729955436647;0.0163714940618;0.00922044202461;0.000896236292441;0.000737317578628;0.0153230412179;0.00648164497235;0.0320088872962;0.234916578069
1104;Task_1_3;IRHT_P_009793.tif;5_Humanistic_Cursive;11;IRHT_P_009793;0.000377231349308;0.0010808897035;0.0172503641586;0.00183978412912;0.0097428711937;0.000455881756396;7.54510067757e-05;0.927499204776;0.0190930254771;0.00231919892378;0.0151459812079;0.0051201163176
1105;Task_1_3;IRHT_P_006046.tif;1_Caroline;2;IRHT_P_006046;0.544350071899;0.0498727371563;0.00839297747347;0.00160742246533;0.0682243249044;0.00442871649649;0.000275708996648;0.00742365902238;0.00477243195214;0.289003800934;0.00831429266672;0.0133338560327
1106;Task_1_3;IRHT_P_008264.tif;11_Textualis;5;IRHT_P_008264;0.00734784797176;0.0571206579916;0.335764227812;0.00957345681557;0.0165754001824;0.00480569660573;0.0023438842911;0.00150752477024;0.00117733121671;0.00606778291813;0.00371604498067;0.554000144444
1107;Task_1_3;IRHT_P_007604.tif;1_Caroline;1;IRHT_P_007604;0.476230028248;0.0187919364293;0.0368148805253;4.68331608326e-05;0.0795748808546;0.223479632876;0.0205229317985;0.137854061072;0.00103134880561;0.00155770052443;0.00374091158295;0.000354854122376
1108;Task_1_3;IRHT_P_008369.tif;6_Hybrida;10;IRHT_P_008369;0.00220852900404;0.0151308282353;0.00708339562927;0.00886657175547;0.00597383779853;0.125008715486;0.000573283375622;0.000912919436859;0.440434009382;0.000283834192698;0.100544175117;0.292979900587
1109;Task_1_3;IRHT_P_007130.tif;5_Humanistic_Cursive;11;IRHT_P_007130;0.000178926283329;0.011196542131;0.0166797865908;0.00025284137572;0.00239105962721;0.0129218371481;0.000749388874073;0.900625644963;0.0207664877383;0.0254545568128;0.0035492842544;0.00523364420115
1110;Task_1_3;IRHT_P_008540.tif;11_Textualis;10;IRHT_P_008540;0.000282815584295;0.145215445948;0.0999778874309;0.0958824898752;0.0182559750447;0.00296517946242;0.00655948573711;0.0118461368831;0.0212262909946;0.00263012448839;0.0129918466929;0.582166321858
1111;Task_1_3;IRHT_P_007530.tif;6_Hybrida;10;IRHT_P_007530;0.0143009832785;0.00224932007694;0.196512892791;0.00318624340658;0.0695625099817;0.0605932259057;0.155623845494;0.000371495619263;0.428417814719;0.0174333795044;0.031537581611;0.0202107076123
1112;Task_1_3;IRHT_P_009010.tif;6_Hybrida;9;IRHT_P_009010;6.20197192984e-05;0.00461028398294;0.0185966595111;0.000780669498044;0.00338770227769;0.0112967639786;0.00649321375559;0.46491591764;0.233397004499;0.02630579377;0.207670918705;0.0224830526625
1113;Task_1_3;IRHT_P_006896.tif;2_Cursiva;11;IRHT_P_006896;0.00140997725376;0.000124516455713;0.0540955915603;0.00802027985964;0.369329672851;0.0315475821737;0.00822417854666;0.00824921949092;0.396273317274;0.096452536806;0.0180091581398;0.00826396958879
1114;Task_1_3;IRHT_P_007253.tif;2_Cursiva;9;IRHT_P_007253;0.00015691407803;0.00124115151299;0.0555616110689;0.00303191009889;0.391607473968;0.0150062934117;0.00857865931767;0.00352414496436;0.00132527151907;0.0349745137086;0.475256393458;0.00973566289313
1115;Task_1_3;IRHT_P_008050.tif;11_Textualis;6;IRHT_P_008050;0.00100842800012;0.292201679468;0.592883310397;0.00302182564925;0.0121421657664;0.00177014579468;0.0300099986144;0.0142257538997;0.00940559571221;0.0135457122852;0.0256792692883;0.00410611512463
1116;Task_1_3;IRHT_P_006679.tif;8_Semihybrida;11;IRHT_P_006679;0.000135301736801;0.0269715189998;0.015528410233;0.00260697912006;0.0419151647507;0.0128926186074;0.0022178220783;0.000628315891559;0.536070029664;0.0741306014899;0.229681323939;0.0572219134897
1117;Task_1_3;IRHT_P_005580.tif;1_Caroline;2;IRHT_P_005580;0.669377742697;0.000146487150218;0.0354689814545;0.102472172877;0.00022308417102;0.000333692622771;0.000114881620349;0.004839518321;0.0213368382882;0.00899630375478;0.151621014048;0.00506928299505
1118;Task_1_3;IRHT_P_007232.tif;6_Hybrida;9;IRHT_P_007232;0.0164403698977;0.0044333137648;0.0898398797135;0.0346303892732;0.0205447101368;0.00587631992071;0.00684908630555;0.00155614413204;0.483820458271;0.0497802774069;0.262625052454;0.0236039987245
1119;Task_1_3;IRHT_P_006713.tif;2_Cursiva;7;IRHT_P_006713;0.00149373913922;0.00735027469339;0.00123109666641;0.000861080786301;0.607171101738;0.13870294411;0.00687921174245;0.061901223559;0.000967129575872;0.00599772112184;0.0907239276839;0.0767205491828
1120;Task_1_3;IRHT_P_007935.tif;7_Praegothica;3;IRHT_P_007935;0.126858093069;0.156601269705;0.0139722095596;0.0067352485522;0.00324416446645;0.0107692580947;0.000163164256422;0.0085712651081;0.132672797596;0.525965838697;0.00839432237348;0.00605236852241
1121;Task_1_3;btv1b10515412w_f7.tif;3_Half_Uncial;1;btv1b10515412w_f7;0.051114566657;0.0312694726704;0.0126769012058;0.437913239452;0.00699784166207;0.433447782087;0.00814199625882;0.000215159345565;0.00458858071128;0.00188323319859;0.002185803465;0.00956542328666
1122;Task_1_3;IRHT_P_007526.tif;7_Praegothica;3;IRHT_P_007526;0.00274418326071;0.0311924820016;0.136147081759;0.00231671091775;0.0141435033066;0.0112550779483;0.0141946618237;0.150750242172;0.00110683684606;0.543506116596;0.0259501781983;0.0666929251703
1123;Task_1_3;IRHT_P_001969.tif;6_Hybrida;10;IRHT_P_001969;0.00306146403877;0.000536980570961;0.000269157099642;0.000631460072378;0.0227103561138;0.11799900992;0.000387293365592;0.00930163990298;0.595496443366;0.0103468481219;0.223561631162;0.0156977162657
1124;Task_1_3;IRHT_P_008734.tif;7_Praegothica;3;IRHT_P_008734;0.00119346621094;0.000348137114115;0.121071728954;0.135668778544;0.00805569523376;0.0956836365789;0.0505804922355;0.166501158951;0.00991337973005;0.247037035755;0.0698345553112;0.0941119353822
1125;Task_1_3;IRHT_P_003363.tif;8_Semihybrida;11;IRHT_P_003363;0.264233189031;0.0435076376457;0.00408769590035;0.000410486947853;0.0121250627014;0.00179407601764;0.00347190800936;0.0225531122475;0.402428722817;0.0024198134476;0.242299582437;0.000668712797748
1126;Task_1_3;btv1b8447068x_f118.tif;4_Humanistic;10;btv1b8447068x_f118;0.00886426260785;0.00714147916123;0.000537948992482;0.0011528254612;0.103686628787;0.201641927798;0.570384933764;3.59846162168e-05;0.00360259634941;0.0700662332761;0.00844187708849;0.0244433020988
1127;Task_1_3;IRHT_P_004947.tif;11_Textualis;5;IRHT_P_004947;0.0606358276409;0.00183938587481;0.595509818641;0.00238423119002;0.00606197472036;0.00415338397088;9.62891207816e-06;0.000442031721591;0.00708309420277;0.229505695957;0.0167824639372;0.0755924632309
1128;Task_1_3;IRHT_P_009396.tif;2_Cursiva;11;IRHT_P_009396;0.000945833702337;0.00371512142397;0.000749704457798;0.00185450519301;0.418506500755;0.00074394055528;0.00030131221923;0.0171130051675;0.104852214701;0.259040782768;0.17869016251;0.0134869165474
1129;Task_1_3;IRHT_P_003801.tif;2_Cursiva;8;IRHT_P_003801;0.00566450212002;0.000588467033772;0.0105052037617;0.000389146307649;0.55338455071;0.0015882177073;0.0193180458163;3.02987917559e-06;0.00257110601713;0.00836693513266;0.312191084651;0.0854297108633
1130;Task_1_3;btv1b8447068x_f67.tif;4_Humanistic;10;btv1b8447068x_f67;0.0147976289197;0.0039556561277;0.000721639300508;0.000216243415021;0.141819951588;0.187044009294;0.540483979562;6.55056031356e-05;0.00215264462446;0.0836050553522;0.013577313366;0.0115603728473
1131;Task_1_3;IRHT_P_004820.tif;2_Cursiva;5;IRHT_P_004820;0.00683007959391;0.0087368803193;0.00900806230317;7.81433268171e-05;0.625152608232;0.0041141268083;0.000924318720464;0.00631994847384;0.00475402709296;0.00604527836906;0.0947141702905;0.23332235647
1132;Task_1_3;btv1b90767290_f34_4.tif;3_Half_Uncial;1;btv1b90767290_f34_4;0.00917296240782;0.00115453246143;0.0155030552418;0.142500758123;0.0332912791771;0.586419324552;0.107228709851;0.000676338636331;0.00679449134216;0.0740213850759;0.0214674341537;0.00176972897778
1133;Task_1_3;IRHT_P_005030.tif;7_Praegothica;3;IRHT_P_005030;0.262071936595;0.00141160830228;0.0176101585738;0.000305088865294;0.000279246971791;0.000969100371923;0.00307849134276;0.00149032472046;0.0575137187608;0.604578889928;0.0503330551375;0.000358380430435
1134;Task_1_3;IRHT_P_007730.tif;6_Hybrida;11;IRHT_P_007730;0.00374683438969;0.00115033068976;0.00353289823035;0.00348922575405;0.0202177407504;0.0067135061344;0.0258685037872;0.00244489761573;0.44048647831;0.00899052959172;0.136660615034;0.346698439713
1135;Task_1_3;btv1b9076864s_f179_1.tif;3_Half_Uncial;1;btv1b9076864s_f179_1;0.0625063680551;0.0126676844172;0.00703555952794;0.282665691599;0.0555318169937;0.303442109293;0.00481646453735;0.18527090833;0.0259458900512;0.00456513419429;0.0092735014211;0.0462788715808
1136;Task_1_3;IRHT_P_002266.tif;6_Hybrida;12;IRHT_P_002266;0.000118724287985;0.000911329616124;0.0287276580483;0.000196249473315;0.0386815520867;0.0260140363927;9.56656475197e-05;0.000262958092533;0.554518927862;0.000704332485576;0.10949614174;0.240272424268
1137;Task_1_3;315556101_MS0364_0067.tif;12_Uncial;1;315556101_MS0364_0067;0.0301775233578;0.0322995941067;0.0149076663311;0.746576038017;0.0177302872203;0.121913309439;0.000322684951268;0.00274981500817;0.0026754347348;0.00139623980026;0.0218173370433;0.0074340699906
1138;Task_1_3;IRHT_P_006900.tif;1_Caroline;1;IRHT_P_006900;0.679030159882;0.000304833958178;0.0107748019821;0.00787508096696;0.0750638658687;0.0100967981377;0.160627637209;0.0072042561014;0.0090979300883;0.0168257060663;0.0190907615661;0.00400816817312
1139;Task_1_3;IRHT_P_006397.tif;11_Textualis;7;IRHT_P_006397;0.000516164414728;0.055329503698;0.626115494242;0.0104647496147;0.138794225144;0.00850496905895;0.147284168955;0.000174373519274;0.000323625575424;0.00289396107071;0.00190640739312;0.00769235731407
1140;Task_1_3;IRHT_P_003832.tif;7_Praegothica;3;IRHT_P_003832;1.52292342609e-05;0.241166302894;0.0211331464403;4.04096258796e-06;0.0016484079625;0.0147724600859;0.000915441189374;0.00907992416482;0.0141768105661;0.690891923255;0.00561406754758;0.000582245698172
1141;Task_1_3;B490076101_MS0378_0080.tif;10_Textualis_meridionalis;6;B490076101_MS0378_0080;0.00779392495128;0.723975096111;0.0230444304245;0.0066128294257;0.000802341747156;0.0779267417553;0.000899269368426;0.000306700274254;0.0969065409037;0.00716995011298;0.0306199539176;0.0239422210081
1142;Task_1_3;IRHT_P_008035.tif;1_Caroline;1;IRHT_P_008035;0.603400329376;0.00615976710674;0.0294569398501;0.158110518523;0.00113563782135;0.00147440607268;0.054014551985;0.0830633666574;0.00420070464045;0.00865923698434;0.0469185772284;0.00340596375445
1143;Task_1_3;IRHT_P_007904.tif;6_Hybrida;11;IRHT_P_007904;0.00178071170702;0.00344964659775;0.000915007421287;0.00204462688839;0.110723852952;0.00614686919289;0.00108017624736;0.450391387355;0.380888335553;0.00463853176348;0.0156957169266;0.0222451373958
1144;Task_1_3;IRHT_P_006836.tif;2_Cursiva;8;IRHT_P_006836;0.00470754386588;0.0197828704547;0.00402184394827;0.0124490298344;0.529949731663;0.0204622343609;0.000639748804327;0.00740568249103;0.000510181657663;0.00147014871174;0.0697984321141;0.328802552093
1145;Task_1_3;IRHT_P_004320.tif;7_Praegothica;3;IRHT_P_004320;0.206536423581;0.00120094054752;0.0405747435718;1.05366091793e-05;0.00852352932315;0.0339798288148;1.68970644355e-05;0.000182983634871;0.00105818811313;0.577355196122;0.00480632288453;0.125754409733
1146;Task_1_3;btv1b90767290_f80.tif;3_Half_Uncial;1;btv1b90767290_f80;0.00583372207598;0.00164215181635;0.00751437974125;0.00268046804097;0.0129492870742;0.483462104936;0.31830402601;0.00248397245811;0.00512420950869;0.0908652095098;0.0608175158836;0.00832295294494
1147;Task_1_3;IRHT_P_008944.tif;11_Textualis;11;IRHT_P_008944;0.00483293832059;0.170459742091;0.639377587584;0.0285481253614;0.00145504061819;5.05413190993e-05;9.7906324728e-05;0.00954090898419;0.0948619305963;0.0204821250112;0.028694752026;0.00159840176315
1148;Task_1_3;btv1b90767290_f59_2.tif;3_Half_Uncial;1;btv1b90767290_f59_2;0.0136887852947;0.000231118669674;0.0420555427093;0.0892272466939;0.0118330983988;0.373492284858;0.390551649266;1.47529861433e-05;0.0106058940241;0.0146073633871;0.0475034926906;0.0061887710216
1149;Task_1_3;IRHT_P_001752.tif;7_Praegothica;3;IRHT_P_001752;0.0125202803214;0.0088298069788;0.00243337490774;0.000617813153372;0.00373757066868;0.00723142168814;0.119134691207;0.00919431628097;0.0218482415532;0.758110359108;0.00421267102956;0.0521294531028
1150;Task_1_3;IRHT_P_008279.tif;11_Textualis;7;IRHT_P_008279;0.00208310923287;0.271718738958;0.262037201026;0.00022114905679;0.0140864951573;0.165432552042;0.000313549757138;0.00383958027265;4.43025502485e-05;0.0052302560985;0.0138058279858;0.261187237863
1151;Task_1_3;IRHT_P_009018.tif;11_Textualis;10;IRHT_P_009018;0.00271504371495;0.172248993553;0.732853241279;0.0215570555739;0.0101937040953;0.0110483208562;0.00838104717407;0.00160614844356;0.00106498205219;9.33899519146e-05;0.0233071585336;0.0149309147724
1152;Task_1_3;IRHT_P_008637.tif;4_Humanistic;10;IRHT_P_008637;2.89160819393e-05;0.00913894138339;0.00558193682866;0.000343610864784;0.000360038117217;0.0575122480359;0.505842415372;0.273770419898;0.0125094216115;0.00666142373363;0.0314827472947;0.0967678807783
1153;Task_1_3;IRHT_P_004980.tif;3_Half_Uncial;1;IRHT_P_004980;0.24397354386;0.0445292574772;0.00348873276165;0.00925913152136;0.013045298809;0.475048928796;0.00146918568458;0.0819638714308;0.00940222979592;0.0333508278901;0.0093762257994;0.0750927661739
1154;Task_1_3;IRHT_P_002898.tif;7_Praegothica;3;IRHT_P_002898;0.16674222888;0.000515988773249;0.0299437868548;0.00916473022659;0.0615396762784;0.00123340848466;0.000335605935196;0.00925695251504;0.0190359211048;0.55083909727;0.0168661330829;0.134526470594
1155;Task_1_3;IRHT_P_009320.tif;11_Textualis;5;IRHT_P_009320;0.00238936036947;0.246962289069;0.597293548173;0.00747372203667;0.0413195842543;0.000607800476552;0.00577956227057;0.00250569950015;0.0564035762919;0.00454543055158;0.0134387161025;0.021280710904
1156;Task_1_3;IRHT_P_008134.tif;2_Cursiva;8;IRHT_P_008134;0.000763648690982;0.00177582819622;0.00134978795653;0.00118989874057;0.617826839824;0.150531995763;0.00242256290308;0.000813143287656;0.00141398545179;0.0134759402435;0.0120948960729;0.19634147287
1157;Task_1_3;IRHT_P_004669.tif;7_Praegothica;3;IRHT_P_004669;0.131886648494;0.0569610773162;0.0058693425663;0.0143977944324;0.0440655294738;0.000792684846798;0.0129773991409;0.00467079486386;0.00758559500586;0.696251195134;0.0230168535813;0.00152508514508
1158;Task_1_3;IRHT_P_005353.tif;7_Praegothica;3;IRHT_P_005353;0.000678773336405;0.00302881850566;0.0618512075295;0.00666497367904;0.010748130983;0.0333051755117;1.94291309978e-05;0.158059999071;0.069566531669;0.547719803181;0.0780889496106;0.0302682077922
1159;Task_1_3;IRHT_P_002129.tif;2_Cursiva;12;IRHT_P_002129;0.00113600947253;0.00393577436931;0.0228769009399;0.00162882403714;0.374068436138;0.121647569991;0.0319267948114;0.152330724925;0.0812662774176;0.0135886575854;0.138749231921;0.0568447983921
1160;Task_1_3;M601415401037_MS0018_0038.tif;10_Textualis_meridionalis;12;M601415401037_MS0018_0038;0.0109694433216;0.523178276791;0.363474049249;0.000160840475811;0.0170748333294;0.0391215931075;0.0129091463802;5.29006945656e-05;0.00223252442081;0.00165640383756;0.0230555146803;0.00611447371289
1161;Task_1_3;IRHT_P_005707.tif;11_Textualis;6;IRHT_P_005707;0.0363280504528;0.518276137411;0.263943536716;0.00691768623416;0.00204986847173;0.0115663056407;0.015112722933;0.0164480155516;0.0169096645944;0.0013965788975;0.0120719594192;0.0989794736781
1162;Task_1_3;IRHT_P_007266.tif;2_Cursiva;10;IRHT_P_007266;0.00354786963599;0.00354360420321;0.0258324630892;0.000436302244752;0.0649942739126;0.0601386755876;0.000733902799454;0.137519455462;0.132522583038;0.00259591885477;0.567426209981;0.000708741191114
1163;Task_1_3;M601415401_MS0702_0010.tif;5_Humanistic_Cursive;14;M601415401_MS0702_0010;0.0376486667609;0.0120266150003;0.0325452547255;4.31256934279e-05;0.00307202866912;0.0798920872253;0.0866720861217;0.715646335447;0.0021668590526;0.00084068204623;0.0258918492015;0.00355441005668
1164;Task_1_3;btv1b9059074s_f5_2.tif;8_Semihybrida;11;btv1b9059074s_f5_2;0.00353072444728;0.00778411881205;0.00588191975087;0.00220365062539;0.268509378078;0.0136867940772;0.0055683572841;0.0474610996049;0.00239042474286;0.0532612442036;0.55809542535;0.0316268630243
1165;Task_1_3;IRHT_P_004615.tif;1_Caroline;2;IRHT_P_004615;0.65827089451;0.0158835307877;0.0026884864922;0.00568779833543;0.00299574538391;0.000336722825194;4.63545730753e-05;0.00750479790922;0.0406844454955;0.204344471301;0.00551421646034;0.0560425359271
1166;Task_1_3;IRHT_P_006622.tif;7_Praegothica;3;IRHT_P_006622;0.00758629827516;0.167782860919;0.00930819491479;0.00120108470137;0.09467833266;0.0196411237704;0.00218980845945;0.000997805261324;0.0207615733317;0.655929778979;0.0181891391838;0.00173399954428
1167;Task_1_3;IRHT_P_007144.tif;2_Cursiva;8;IRHT_P_007144;0.00524164685843;0.00309813603875;0.0394091973955;0.00118356783879;0.596791336046;0.0189920407915;0.00137971708499;0.130532305714;0.000618984719665;0.00147079580677;0.191731853233;0.00955041847286
1168;Task_1_3;IRHT_P_007535.tif;6_Hybrida;10;IRHT_P_007535;0.000815240116464;0.000671363963922;0.00322040332991;0.00193875558767;0.0100112889994;0.00790772422665;0.00297219114459;0.228547544905;0.256872066538;0.0828802299118;0.395252428986;0.00891076229116
1169;Task_1_3;IRHT_P_007660.tif;2_Cursiva;9;IRHT_P_007660;0.00970375090281;0.00285267962645;0.00506141251703;0.010442651942;0.240012913297;1.58958517878e-05;2.90251474013e-05;0.431539736154;0.0286485835063;0.0076304587761;0.261775594934;0.00228729734557
1170;Task_1_3;IRHT_P_006650.tif;3_Half_Uncial;1;IRHT_P_006650;0.0581698950704;0.00264882957797;0.00652401879397;0.000137669933543;0.00514357200211;0.548627097609;0.218842888506;0.124902997685;0.00823677456115;0.0177839564337;0.00767091449805;0.00131138532891
1171;Task_1_3;IRHT_P_008762.tif;6_Hybrida;9;IRHT_P_008762;0.00496706487992;0.0016484795176;0.00249227869632;0.0312208608576;0.105290013926;0.00247830075093;0.000389330438347;0.199442232664;0.471623698966;0.00394873184728;0.0684821343378;0.108016873119
1172;Task_1_3;IRHT_P_009114.tif;2_Cursiva;11;IRHT_P_009114;0.0213789005944;0.00163769222431;0.123833927351;0.0028941127623;0.246785620867;0.00815129323065;0.000487707749175;0.0279103953087;0.420472432881;0.0273459875554;0.0964150091419;0.0226869203347
1173;Task_1_3;IRHT_P_006354.tif;11_Textualis;7;IRHT_P_006354;0.00958525444903;0.0434316955145;0.839466256972;0.000813990722392;0.0111679372252;0.000195772944839;0.00645431688824;0.0037410169608;0.0203980331414;0.0306941150116;0.0118642182287;0.0221873919415
1174;Task_1_3;IRHT_P_008210.tif;8_Semihybrida;10;IRHT_P_008210;0.000330605932682;0.0085390880806;0.00141627818491;0.00103374487537;0.0578089756206;0.255619683629;0.0667423021964;0.00298051307325;0.00713559916904;0.116668176921;0.473065909023;0.00865912329446
1175;Task_1_3;IRHT_P_004304.tif;7_Praegothica;3;IRHT_P_004304;0.0292035964447;0.00622086583455;0.11390411757;0.0132552388391;0.00458921689213;0.00762145623746;0.000268113627;5.86471112805e-05;0.0104041929282;0.741083121213;0.0570166105233;0.0163748227787
1176;Task_1_3;IRHT_P_006886.tif;2_Cursiva;6;IRHT_P_006886;0.00111080555761;0.00135378347029;0.0353735635921;0.135833086559;0.614871132288;0.000619164005846;0.000663296864836;0.00052998686357;0.00010803573297;0.00137215772917;0.17165610728;0.036508880057
1177;Task_1_3;IRHT_P_006700.tif;2_Cursiva;8;IRHT_P_006700;0.000851336297009;0.00244153008903;0.00647955500005;0.00130913518025;0.651758614919;0.0111730036988;0.00365643605962;1.37694741813e-05;0.127461161223;0.0745623253811;0.0179277851284;0.10236534755
1178;Task_1_3;IRHT_P_007029.tif;4_Humanistic;9;IRHT_P_007029;0.00655208902099;0.0154154298676;0.0246955352101;0.000775374515035;0.134005484909;0.0029915267275;0.363000414386;0.000111489290835;0.0708041930827;0.0635837759325;0.0179958162169;0.300068870841
1179;Task_1_3;btv1b90767290_f34_2.tif;3_Half_Uncial;1;btv1b90767290_f34_2;0.00428872859895;0.0028922725682;0.0134704467877;0.210429502965;0.0215627087572;0.493230339982;0.0305131970671;0.000142888095086;0.00936303085963;0.200501026278;0.0130801972006;0.000525660840971
