TENSMEYER_NB;ICDAR_CLAMM;OrigFileName;Script_type_ICDAR2017;DATE_ICDAR;FileName;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12
1828;Task_1_3;IRHT_P_006852.tif;1_Caroline;1;IRHT_P_006852.tif;0.99;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1069;Task_1_3;IRHT_P_006858.tif;5_Humanistic_Cursive;10;IRHT_P_006858.tif;0.0;0.0;0.0;0.0;0.95;0.02;0.0;0.01;0.0;0.0;0.01;0.0
727;Task_1_3;IRHT_P_006861.tif;2_Cursiva;8;IRHT_P_006861.tif;0.0;0.89;0.0;0.0;0.0;0.01;0.0;0.11;0.0;0.0;0.0;0.0
915;Task_1_3;IRHT_P_006867.tif;6_Hybrida;10;IRHT_P_006867.tif;0.01;0.08;0.0;0.01;0.2;0.23;0.0;0.46;0.0;0.0;0.01;0.0
1550;Task_1_3;IRHT_P_006869.tif;2_Cursiva;7;IRHT_P_006869.tif;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;Task_1_3;IRHT_P_006872.tif;8_Semihybrida;11;IRHT_P_006872.tif;0.0;0.01;0.0;0.0;0.0;0.2;0.0;0.77;0.01;0.0;0.0;0.0
950;Task_1_3;IRHT_P_006874.tif;6_Hybrida;10;IRHT_P_006874.tif;0.0;0.06;0.0;0.01;0.01;0.71;0.0;0.09;0.1;0.0;0.02;0.0
750;Task_1_3;IRHT_P_006883.tif;5_Humanistic_Cursive;12;IRHT_P_006883.tif;0.24;0.02;0.0;0.04;0.56;0.02;0.0;0.11;0.0;0.0;0.0;0.0
1479;Task_1_3;IRHT_P_006886.tif;2_Cursiva;6;IRHT_P_006886.tif;0.0;0.99;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0
1152;Task_1_3;IRHT_P_006889.tif;6_Hybrida;12;IRHT_P_006889.tif;0.0;0.02;0.0;0.02;0.07;0.5;0.0;0.06;0.27;0.02;0.03;0.0
974;Task_1_3;IRHT_P_006896.tif;2_Cursiva;11;IRHT_P_006896.tif;0.0;0.7;0.0;0.0;0.01;0.19;0.0;0.09;0.0;0.0;0.0;0.0
799;Task_1_3;IRHT_P_006899.tif;1_Caroline;1;IRHT_P_006899.tif;0.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1403;Task_1_3;IRHT_P_006900.tif;1_Caroline;1;IRHT_P_006900.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1804;Task_1_3;IRHT_P_006905.tif;8_Semihybrida;9;IRHT_P_006905.tif;0.0;0.51;0.0;0.0;0.0;0.11;0.0;0.38;0.0;0.0;0.0;0.0
339;Task_1_3;IRHT_P_006906.tif;2_Cursiva;7;IRHT_P_006906.tif;0.0;0.96;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0
466;Task_1_3;IRHT_P_006907.tif;2_Cursiva;7;IRHT_P_006907.tif;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
590;Task_1_3;IRHT_P_006908.tif;6_Hybrida;9;IRHT_P_006908.tif;0.0;0.03;0.0;0.0;0.0;0.68;0.0;0.28;0.0;0.0;0.0;0.0
1045;Task_1_3;IRHT_P_006909.tif;6_Hybrida;9;IRHT_P_006909.tif;0.0;0.22;0.0;0.0;0.0;0.54;0.0;0.22;0.0;0.0;0.01;0.0
123;Task_1_3;IRHT_P_006912.tif;2_Cursiva;11;IRHT_P_006912.tif;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0
1397;Task_1_3;IRHT_P_006913.tif;2_Cursiva;11;IRHT_P_006913.tif;0.0;0.95;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0
794;Task_1_3;IRHT_P_006915.tif;2_Cursiva;7;IRHT_P_006915.tif;0.0;0.79;0.0;0.03;0.04;0.02;0.0;0.08;0.01;0.0;0.01;0.0
786;Task_1_3;IRHT_P_006919.tif;11_Textualis;5;IRHT_P_006919.tif;0.0;0.02;0.0;0.01;0.0;0.03;0.01;0.02;0.31;0.37;0.21;0.0
1903;Task_1_3;IRHT_P_006926.tif;10_Textualis_meridionalis;9;IRHT_P_006926.tif;0.0;0.0;0.0;0.41;0.0;0.03;0.0;0.0;0.04;0.09;0.44;0.0
438;Task_1_3;IRHT_P_006927.tif;7_Praegothica;3;IRHT_P_006927.tif;0.05;0.0;0.0;0.0;0.0;0.04;0.86;0.0;0.02;0.0;0.02;0.0
1280;Task_1_3;IRHT_P_006928.tif;7_Praegothica;3;IRHT_P_006928.tif;0.0;0.0;0.0;0.01;0.0;0.0;0.98;0.0;0.0;0.0;0.0;0.0
703;Task_1_3;IRHT_P_006933.tif;7_Praegothica;3;IRHT_P_006933.tif;0.01;0.0;0.0;0.0;0.01;0.01;0.92;0.02;0.01;0.0;0.02;0.0
1621;Task_1_3;IRHT_P_006935.tif;7_Praegothica;3;IRHT_P_006935.tif;0.55;0.0;0.0;0.06;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.0
566;Task_1_3;IRHT_P_006944.tif;7_Praegothica;3;IRHT_P_006944.tif;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1711;Task_1_3;IRHT_P_006948.tif;5_Humanistic_Cursive;10;IRHT_P_006948.tif;0.0;0.0;0.0;0.67;0.11;0.02;0.03;0.0;0.07;0.05;0.03;0.0
1575;Task_1_3;IRHT_P_006949.tif;2_Cursiva;7;IRHT_P_006949.tif;0.0;0.96;0.0;0.0;0.0;0.01;0.0;0.04;0.0;0.0;0.0;0.0
528;Task_1_3;IRHT_P_006957.tif;2_Cursiva;12;IRHT_P_006957.tif;0.0;0.5;0.0;0.0;0.0;0.14;0.0;0.34;0.0;0.01;0.01;0.0
1494;Task_1_3;IRHT_P_006966.tif;1_Caroline;2;IRHT_P_006966.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1944;Task_1_3;IRHT_P_006968.tif;2_Cursiva;8;IRHT_P_006968.tif;0.0;0.75;0.0;0.0;0.01;0.1;0.0;0.05;0.07;0.01;0.01;0.0
923;Task_1_3;IRHT_P_006969.tif;11_Textualis;6;IRHT_P_006969.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38;0.61;0.0
1409;Task_1_3;IRHT_P_006970.tif;2_Cursiva;8;IRHT_P_006970.tif;0.0;0.97;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.0;0.0;0.0
159;Task_1_3;IRHT_P_006972.tif;11_Textualis;6;IRHT_P_006972.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.6;0.38;0.0
767;Task_1_3;IRHT_P_006973.tif;11_Textualis;6;IRHT_P_006973.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.51;0.45;0.0
1627;Task_1_3;IRHT_P_006974.tif;11_Textualis;6;IRHT_P_006974.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.63;0.2;0.0
712;Task_1_3;IRHT_P_006976.tif;7_Praegothica;3;IRHT_P_006976.tif;0.22;0.08;0.0;0.29;0.01;0.02;0.18;0.01;0.11;0.02;0.07;0.0
855;Task_1_3;IRHT_P_006980.tif;7_Praegothica;3;IRHT_P_006980.tif;0.02;0.0;0.0;0.0;0.0;0.01;0.85;0.0;0.02;0.0;0.1;0.0
500;Task_1_3;IRHT_P_006983.tif;1_Caroline;1;IRHT_P_006983.tif;0.83;0.0;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
524;Task_1_3;IRHT_P_006986.tif;1_Caroline;1;IRHT_P_006986.tif;0.83;0.0;0.01;0.05;0.03;0.0;0.08;0.01;0.0;0.0;0.0;0.0
1448;Task_1_3;IRHT_P_006988.tif;9_Semitextualis;9;IRHT_P_006988.tif;0.0;0.0;0.0;0.06;0.0;0.03;0.0;0.0;0.9;0.0;0.0;0.0
1198;Task_1_3;IRHT_P_006989.tif;11_Textualis;5;IRHT_P_006989.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.99;0.0
617;Task_1_3;IRHT_P_006990.tif;11_Textualis;5;IRHT_P_006990.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.99;0.0
1564;Task_1_3;IRHT_P_006992.tif;1_Caroline;1;IRHT_P_006992.tif;0.99;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1043;Task_1_3;IRHT_P_006996.tif;11_Textualis;6;IRHT_P_006996.tif;0.0;0.01;0.0;0.0;0.01;0.04;0.0;0.02;0.11;0.04;0.76;0.0
56;Task_1_3;IRHT_P_007007.tif;9_Semitextualis;9;IRHT_P_007007.tif;0.0;0.01;0.0;0.05;0.0;0.15;0.0;0.0;0.76;0.03;0.0;0.0
1542;Task_1_3;IRHT_P_007008.tif;9_Semitextualis;9;IRHT_P_007008.tif;0.0;0.01;0.0;0.05;0.0;0.05;0.0;0.0;0.85;0.02;0.02;0.0
1692;Task_1_3;IRHT_P_007009.tif;6_Hybrida;8;IRHT_P_007009.tif;0.0;0.01;0.0;0.0;0.0;0.39;0.0;0.0;0.59;0.0;0.0;0.0
1919;Task_1_3;IRHT_P_007010.tif;4_Humanistic;10;IRHT_P_007010.tif;0.01;0.0;0.0;0.28;0.0;0.01;0.26;0.0;0.04;0.21;0.2;0.0
1613;Task_1_3;IRHT_P_007029.tif;4_Humanistic;9;IRHT_P_007029.tif;0.0;0.0;0.0;0.13;0.01;0.03;0.0;0.0;0.83;0.0;0.0;0.0
1703;Task_1_3;IRHT_P_007033.tif;2_Cursiva;8;IRHT_P_007033.tif;0.0;0.91;0.0;0.0;0.0;0.03;0.01;0.01;0.02;0.0;0.02;0.0
1834;Task_1_3;IRHT_P_007034.tif;6_Hybrida;10;IRHT_P_007034.tif;0.01;0.02;0.0;0.0;0.03;0.86;0.01;0.05;0.01;0.0;0.01;0.0
1748;Task_1_3;IRHT_P_007041.tif;6_Hybrida;10;IRHT_P_007041.tif;0.0;0.04;0.0;0.0;0.0;0.92;0.0;0.04;0.0;0.0;0.0;0.0
1982;Task_1_3;IRHT_P_007047.tif;2_Cursiva;10;IRHT_P_007047.tif;0.0;0.44;0.0;0.0;0.0;0.03;0.0;0.53;0.0;0.0;0.0;0.0
743;Task_1_3;IRHT_P_007048.tif;2_Cursiva;10;IRHT_P_007048.tif;0.0;0.26;0.0;0.0;0.0;0.0;0.0;0.74;0.0;0.0;0.0;0.0
1055;Task_1_3;IRHT_P_007049.tif;2_Cursiva;10;IRHT_P_007049.tif;0.0;0.56;0.0;0.0;0.0;0.02;0.0;0.42;0.0;0.0;0.0;0.0
160;Task_1_3;IRHT_P_007057.tif;2_Cursiva;7;IRHT_P_007057.tif;0.0;0.98;0.0;0.0;0.0;0.0;0.0;0.02;0.0;0.0;0.0;0.0
58;Task_1_3;IRHT_P_007062.tif;5_Humanistic_Cursive;11;IRHT_P_007062.tif;0.0;0.02;0.0;0.04;0.9;0.01;0.0;0.0;0.0;0.0;0.01;0.0
983;Task_1_3;IRHT_P_007063.tif;2_Cursiva;8;IRHT_P_007063.tif;0.0;0.93;0.0;0.0;0.0;0.01;0.0;0.06;0.0;0.0;0.0;0.0
93;Task_1_3;IRHT_P_007064.tif;2_Cursiva;10;IRHT_P_007064.tif;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0
1412;Task_1_3;IRHT_P_007071.tif;9_Semitextualis;11;IRHT_P_007071.tif;0.0;0.03;0.0;0.0;0.0;0.26;0.01;0.0;0.65;0.01;0.03;0.0
1206;Task_1_3;IRHT_P_007072.tif;4_Humanistic;9;IRHT_P_007072.tif;0.14;0.0;0.01;0.29;0.11;0.11;0.0;0.01;0.3;0.02;0.0;0.0
1618;Task_1_3;IRHT_P_007088.tif;1_Caroline;2;IRHT_P_007088.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
294;Task_1_3;IRHT_P_007089.tif;11_Textualis;4;IRHT_P_007089.tif;0.0;0.02;0.0;0.0;0.01;0.05;0.24;0.02;0.03;0.0;0.61;0.0
201;Task_1_3;IRHT_P_007090.tif;2_Cursiva;11;IRHT_P_007090.tif;0.0;0.89;0.0;0.01;0.0;0.01;0.0;0.06;0.01;0.01;0.01;0.0
243;Task_1_3;IRHT_P_007105.tif;2_Cursiva;9;IRHT_P_007105.tif;0.0;0.87;0.0;0.0;0.0;0.08;0.0;0.01;0.01;0.0;0.03;0.0
435;Task_1_3;IRHT_P_007112.tif;2_Cursiva;10;IRHT_P_007112.tif;0.0;0.67;0.0;0.0;0.0;0.18;0.0;0.15;0.0;0.0;0.0;0.0
1147;Task_1_3;IRHT_P_007121.tif;11_Textualis;7;IRHT_P_007121.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.01;0.98;0.0
1191;Task_1_3;IRHT_P_007127.tif;11_Textualis;8;IRHT_P_007127.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.0;0.98;0.0
765;Task_1_3;IRHT_P_007128.tif;6_Hybrida;10;IRHT_P_007128.tif;0.0;0.05;0.0;0.0;0.0;0.55;0.0;0.39;0.0;0.0;0.0;0.0
1623;Task_1_3;IRHT_P_007130.tif;5_Humanistic_Cursive;11;IRHT_P_007130.tif;0.0;0.0;0.0;0.13;0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1658;Task_1_3;IRHT_P_007133.tif;9_Semitextualis;8;IRHT_P_007133.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0;0.0
1048;Task_1_3;IRHT_P_007138.tif;6_Hybrida;8;IRHT_P_007138.tif;0.0;0.09;0.0;0.01;0.04;0.74;0.01;0.02;0.06;0.0;0.02;0.0
1858;Task_1_3;IRHT_P_007141.tif;2_Cursiva;10;IRHT_P_007141.tif;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
537;Task_1_3;IRHT_P_007142.tif;2_Cursiva;10;IRHT_P_007142.tif;0.0;0.97;0.0;0.0;0.0;0.01;0.0;0.02;0.0;0.0;0.0;0.0
1164;Task_1_3;IRHT_P_007143.tif;2_Cursiva;8;IRHT_P_007143.tif;0.0;0.99;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0
1348;Task_1_3;IRHT_P_007144.tif;2_Cursiva;8;IRHT_P_007144.tif;0.0;0.96;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.0;0.0;0.0
1690;Task_1_3;IRHT_P_007146.tif;2_Cursiva;10;IRHT_P_007146.tif;0.0;0.52;0.0;0.03;0.03;0.04;0.04;0.32;0.02;0.01;0.01;0.0
958;Task_1_3;IRHT_P_007147.tif;7_Praegothica;3;IRHT_P_007147.tif;0.48;0.0;0.0;0.05;0.01;0.0;0.47;0.0;0.0;0.0;0.0;0.0
815;Task_1_3;IRHT_P_007148.tif;9_Semitextualis;10;IRHT_P_007148.tif;0.0;0.0;0.0;0.0;0.0;0.13;0.0;0.0;0.75;0.12;0.0;0.0
1457;Task_1_3;IRHT_P_007149.tif;6_Hybrida;10;IRHT_P_007149.tif;0.0;0.14;0.0;0.06;0.04;0.42;0.0;0.17;0.01;0.01;0.14;0.0
1599;Task_1_3;IRHT_P_007150.tif;2_Cursiva;7;IRHT_P_007150.tif;0.0;0.74;0.0;0.0;0.0;0.01;0.0;0.25;0.0;0.0;0.0;0.0
1619;Task_1_3;IRHT_P_007155.tif;6_Hybrida;10;IRHT_P_007155.tif;0.0;0.28;0.0;0.02;0.05;0.41;0.0;0.15;0.0;0.0;0.09;0.0
1751;Task_1_3;IRHT_P_007156.tif;6_Hybrida;9;IRHT_P_007156.tif;0.0;0.08;0.01;0.02;0.33;0.46;0.0;0.05;0.04;0.0;0.0;0.0
507;Task_1_3;IRHT_P_007157.tif;10_Textualis_meridionalis;7;IRHT_P_007157.tif;0.0;0.11;0.0;0.01;0.02;0.14;0.0;0.02;0.08;0.44;0.17;0.0
1404;Task_1_3;IRHT_P_007159.tif;2_Cursiva;7;IRHT_P_007159.tif;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1117;Task_1_3;IRHT_P_007163.tif;4_Humanistic;10;IRHT_P_007163.tif;0.0;0.0;0.0;0.8;0.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1434;Task_1_3;IRHT_P_007164.tif;4_Humanistic;12;IRHT_P_007164.tif;0.0;0.0;0.0;0.96;0.03;0.01;0.0;0.0;0.0;0.0;0.0;0.0
418;Task_1_3;IRHT_P_007165.tif;11_Textualis;7;IRHT_P_007165.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1552;Task_1_3;IRHT_P_007166.tif;2_Cursiva;11;IRHT_P_007166.tif;0.0;0.83;0.0;0.0;0.0;0.09;0.0;0.08;0.0;0.0;0.0;0.0
1940;Task_1_3;IRHT_P_007167.tif;6_Hybrida;9;IRHT_P_007167.tif;0.0;0.0;0.0;0.0;0.0;0.97;0.0;0.02;0.0;0.0;0.0;0.0
801;Task_1_3;IRHT_P_007171.tif;2_Cursiva;8;IRHT_P_007171.tif;0.0;0.94;0.0;0.0;0.0;0.02;0.01;0.02;0.01;0.0;0.0;0.0
565;Task_1_3;IRHT_P_007172.tif;2_Cursiva;8;IRHT_P_007172.tif;0.0;0.8;0.0;0.0;0.0;0.08;0.0;0.09;0.02;0.0;0.0;0.0
1189;Task_1_3;IRHT_P_007174.tif;2_Cursiva;8;IRHT_P_007174.tif;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1745;Task_1_3;IRHT_P_007175.tif;2_Cursiva;8;IRHT_P_007175.tif;0.0;0.94;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0
526;Task_1_3;IRHT_P_007176.tif;6_Hybrida;10;IRHT_P_007176.tif;0.0;0.0;0.0;0.0;0.19;0.54;0.0;0.26;0.0;0.0;0.0;0.0
281;Task_1_3;IRHT_P_007178.tif;6_Hybrida;10;IRHT_P_007178.tif;0.0;0.0;0.0;0.0;0.0;0.15;0.0;0.85;0.0;0.0;0.0;0.0
442;Task_1_3;IRHT_P_007179.tif;6_Hybrida;10;IRHT_P_007179.tif;0.0;0.0;0.0;0.0;0.0;0.04;0.0;0.96;0.0;0.0;0.0;0.0
1112;Task_1_3;IRHT_P_007190.tif;6_Hybrida;10;IRHT_P_007190.tif;0.01;0.11;0.0;0.0;0.01;0.24;0.0;0.61;0.02;0.0;0.01;0.0
1759;Task_1_3;IRHT_P_007193.tif;6_Hybrida;9;IRHT_P_007193.tif;0.0;0.07;0.0;0.0;0.03;0.58;0.0;0.32;0.0;0.0;0.0;0.0
692;Task_1_3;IRHT_P_007201.tif;6_Hybrida;10;IRHT_P_007201.tif;0.0;0.01;0.0;0.0;0.0;0.93;0.0;0.06;0.0;0.0;0.0;0.0
108;Task_1_3;IRHT_P_007204.tif;5_Humanistic_Cursive;8;IRHT_P_007204.tif;0.01;0.04;0.0;0.18;0.3;0.03;0.02;0.05;0.34;0.0;0.03;0.0
964;Task_1_3;IRHT_P_007211.tif;9_Semitextualis;4;IRHT_P_007211.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.77;0.01;0.21;0.0
917;Task_1_3;IRHT_P_007213.tif;10_Textualis_meridionalis;4;IRHT_P_007213.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.9;0.07;0.0
1268;Task_1_3;IRHT_P_007215.tif;8_Semihybrida;10;IRHT_P_007215.tif;0.0;0.03;0.0;0.0;0.0;0.04;0.0;0.93;0.0;0.0;0.0;0.0
1470;Task_1_3;IRHT_P_007216.tif;6_Hybrida;10;IRHT_P_007216.tif;0.0;0.03;0.0;0.0;0.0;0.52;0.0;0.44;0.0;0.0;0.0;0.0
679;Task_1_3;IRHT_P_007217.tif;8_Semihybrida;11;IRHT_P_007217.tif;0.0;0.88;0.0;0.01;0.01;0.04;0.0;0.06;0.01;0.0;0.01;0.0
302;Task_1_3;IRHT_P_007218.tif;8_Semihybrida;11;IRHT_P_007218.tif;0.0;0.75;0.0;0.0;0.0;0.01;0.0;0.24;0.0;0.0;0.0;0.0
1496;Task_1_3;IRHT_P_007219.tif;8_Semihybrida;11;IRHT_P_007219.tif;0.0;0.47;0.0;0.0;0.0;0.17;0.0;0.32;0.03;0.0;0.0;0.0
131;Task_1_3;IRHT_P_007220.tif;8_Semihybrida;9;IRHT_P_007220.tif;0.0;0.19;0.0;0.0;0.01;0.05;0.0;0.75;0.0;0.0;0.0;0.0
863;Task_1_3;IRHT_P_007221.tif;6_Hybrida;10;IRHT_P_007221.tif;0.0;0.0;0.0;0.0;0.0;0.96;0.0;0.04;0.0;0.0;0.0;0.0
761;Task_1_3;IRHT_P_007222.tif;2_Cursiva;8;IRHT_P_007222.tif;0.0;0.83;0.0;0.0;0.03;0.03;0.0;0.09;0.01;0.0;0.0;0.0
1781;Task_1_3;IRHT_P_007223.tif;6_Hybrida;10;IRHT_P_007223.tif;0.0;0.04;0.0;0.0;0.0;0.69;0.0;0.26;0.0;0.0;0.0;0.0
1644;Task_1_3;IRHT_P_007224.tif;2_Cursiva;9;IRHT_P_007224.tif;0.0;0.8;0.0;0.0;0.0;0.01;0.0;0.18;0.0;0.0;0.0;0.0
382;Task_1_3;IRHT_P_007229.tif;2_Cursiva;10;IRHT_P_007229.tif;0.0;0.92;0.0;0.0;0.0;0.02;0.0;0.05;0.0;0.0;0.0;0.0
1080;Task_1_3;IRHT_P_007230.tif;2_Cursiva;8;IRHT_P_007230.tif;0.0;0.91;0.0;0.0;0.0;0.06;0.0;0.02;0.0;0.0;0.0;0.0
333;Task_1_3;IRHT_P_007231.tif;2_Cursiva;8;IRHT_P_007231.tif;0.0;0.82;0.0;0.0;0.0;0.03;0.0;0.14;0.0;0.0;0.0;0.0
1392;Task_1_3;IRHT_P_007232.tif;6_Hybrida;9;IRHT_P_007232.tif;0.0;0.04;0.0;0.01;0.02;0.8;0.0;0.12;0.01;0.0;0.0;0.0
1702;Task_1_3;IRHT_P_007234.tif;6_Hybrida;10;IRHT_P_007234.tif;0.01;0.0;0.0;0.0;0.0;0.78;0.0;0.14;0.05;0.02;0.01;0.0
652;Task_1_3;IRHT_P_007235.tif;6_Hybrida;10;IRHT_P_007235.tif;0.0;0.0;0.0;0.0;0.0;0.87;0.0;0.12;0.0;0.0;0.0;0.0
782;Task_1_3;IRHT_P_007240.tif;6_Hybrida;9;IRHT_P_007240.tif;0.0;0.01;0.0;0.0;0.01;0.19;0.0;0.78;0.0;0.0;0.0;0.0
1415;Task_1_3;IRHT_P_007243.tif;2_Cursiva;11;IRHT_P_007243.tif;0.0;0.54;0.01;0.01;0.0;0.18;0.02;0.13;0.02;0.05;0.03;0.01
879;Task_1_3;IRHT_P_007245.tif;6_Hybrida;11;IRHT_P_007245.tif;0.0;0.01;0.0;0.0;0.0;0.59;0.0;0.4;0.0;0.0;0.0;0.0
626;Task_1_3;IRHT_P_007247.tif;2_Cursiva;10;IRHT_P_007247.tif;0.0;0.58;0.0;0.0;0.0;0.0;0.0;0.42;0.0;0.0;0.0;0.0
1261;Task_1_3;IRHT_P_007248.tif;6_Hybrida;10;IRHT_P_007248.tif;0.0;0.03;0.02;0.01;0.47;0.4;0.0;0.01;0.04;0.0;0.01;0.0
1854;Task_1_3;IRHT_P_007249.tif;6_Hybrida;10;IRHT_P_007249.tif;0.0;0.02;0.0;0.0;0.0;0.82;0.0;0.04;0.1;0.02;0.01;0.0
1066;Task_1_3;IRHT_P_007250.tif;8_Semihybrida;13;IRHT_P_007250.tif;0.0;0.14;0.0;0.0;0.0;0.02;0.0;0.83;0.0;0.0;0.0;0.0
638;Task_1_3;IRHT_P_007253.tif;2_Cursiva;9;IRHT_P_007253.tif;0.0;0.71;0.0;0.0;0.0;0.02;0.0;0.26;0.0;0.0;0.0;0.0
1763;Task_1_3;IRHT_P_007264.tif;4_Humanistic;10;IRHT_P_007264.tif;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1440;Task_1_3;IRHT_P_007266.tif;2_Cursiva;10;IRHT_P_007266.tif;0.0;0.15;0.0;0.0;0.0;0.07;0.0;0.76;0.0;0.0;0.01;0.0
968;Task_1_3;IRHT_P_007267.tif;5_Humanistic_Cursive;10;IRHT_P_007267.tif;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0
517;Task_1_3;IRHT_P_007268.tif;2_Cursiva;9;IRHT_P_007268.tif;0.0;0.49;0.0;0.0;0.0;0.0;0.0;0.47;0.0;0.0;0.0;0.0
546;Task_1_3;IRHT_P_007271.tif;8_Semihybrida;9;IRHT_P_007271.tif;0.0;0.29;0.0;0.0;0.0;0.26;0.0;0.45;0.0;0.0;0.0;0.0
1886;Task_1_3;IRHT_P_007272.tif;6_Hybrida;10;IRHT_P_007272.tif;0.0;0.02;0.0;0.0;0.0;0.67;0.0;0.09;0.04;0.03;0.15;0.0
1352;Task_1_3;IRHT_P_007273.tif;5_Humanistic_Cursive;11;IRHT_P_007273.tif;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.01;0.0;0.0;0.0
1148;Task_1_3;IRHT_P_007275.tif;5_Humanistic_Cursive;10;IRHT_P_007275.tif;0.01;0.01;0.0;0.07;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;Task_1_3;IRHT_P_007277.tif;5_Humanistic_Cursive;10;IRHT_P_007277.tif;0.0;0.0;0.0;0.04;0.93;0.01;0.0;0.0;0.0;0.0;0.01;0.0
707;Task_1_3;IRHT_P_007281.tif;8_Semihybrida;11;IRHT_P_007281.tif;0.0;0.04;0.0;0.0;0.04;0.47;0.0;0.2;0.2;0.0;0.05;0.0
827;Task_1_3;IRHT_P_007294.tif;6_Hybrida;10;IRHT_P_007294.tif;0.0;0.0;0.0;0.0;0.0;0.97;0.0;0.0;0.02;0.0;0.0;0.0
1251;Task_1_3;IRHT_P_007306.tif;2_Cursiva;10;IRHT_P_007306.tif;0.0;0.91;0.0;0.0;0.0;0.03;0.01;0.05;0.0;0.0;0.0;0.0
1437;Task_1_3;IRHT_P_007312.tif;4_Humanistic;10;IRHT_P_007312.tif;0.0;0.0;0.0;0.91;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1626;Task_1_3;IRHT_P_007319.tif;6_Hybrida;10;IRHT_P_007319.tif;0.0;0.01;0.0;0.0;0.0;0.59;0.01;0.02;0.34;0.0;0.03;0.0
997;Task_1_3;IRHT_P_007325.tif;2_Cursiva;8;IRHT_P_007325.tif;0.0;0.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
579;Task_1_3;IRHT_P_007341.tif;4_Humanistic;10;IRHT_P_007341.tif;0.02;0.03;0.0;0.79;0.08;0.01;0.01;0.01;0.0;0.0;0.04;0.0
1664;Task_1_3;IRHT_P_007352.tif;5_Humanistic_Cursive;10;IRHT_P_007352.tif;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
